TRACK_ID	ARTIST_ID	isrc	PATH	isrc.1	TAGS
00071338.m4a	End Train, VSK	NLCK41058352	00071338.m4a	NLCK41058352	low_performing
00062031.m4a	Jonas Blue, Liam Payne, Lennon Stella	GBUM71806109	00062031.m4a	GBUM71806109	high_performing
00047342.m4a	ICONYK, UpsideDown	GBKPL1950952	00047342.m4a	GBKPL1950952	low_performing
00038012.m4a	Tainy, Anuel AA, Ozuna	USUM71912751	00038012.m4a	USUM71912751	high_performing
00056436.m4a	David Ramirez	QMQQQ2000002	00056436.m4a	QMQQQ2000002	low_performing
00044526.m4a	Wabie	QZES92089048	00044526.m4a	QZES92089048	low_performing
00042429.m4a	Avestra, TNAN, Kryojen	FRIDO1811821	00042429.m4a	FRIDO1811821	low_performing
00065005.m4a	Pat Lagoon, BoyW1DR	QZHN41965373	00065005.m4a	QZHN41965373	low_performing
00071400.m4a	Valentin Hansen	GBKPL2002547	00071400.m4a	GBKPL2002547	low_performing
00058611.m4a	LEE HI, B	KRA401900037	00058611.m4a	KRA401900037	high_performing
00057756.m4a	Rahz, Rob Lyrical, Michael Christmas	QZFYZ1999581	00057756.m4a	QZFYZ1999581	low_performing
00041996.m4a	Jorja Smith	QM6P42079920	00041996.m4a	QM6P42079920	high_performing
00040078.m4a	Mahmood	ITUM71900796	00040078.m4a	ITUM71900796	low_performing
00056338.m4a	Zak Abel	GBAHS1800154	00056338.m4a	GBAHS1800154	low_performing
00060424.m4a	WZA	QZHN61991410	00060424.m4a	QZHN61991410	low_performing
00069294.m4a	WYNDHAM	TCAED1941446	00069294.m4a	TCAED1941446	low_performing
00062603.m4a	Martin Badder	GBJAJ1901015	00062603.m4a	GBJAJ1901015	low_performing
00041711.m4a	Tory Lanez, Quavo, Tyga	USUM71909533	00041711.m4a	USUM71909533	high_performing
00050236.m4a	HAIM	GBUM71906060	00050236.m4a	GBUM71906060	low_performing
00051869.m4a	Matthew Law, Seven Davis Jr	QM24S1825587	00051869.m4a	QM24S1825587	low_performing
00060861.m4a	Clayjay	CA5KR1944969	00060861.m4a	CA5KR1944969	low_performing
00039930.m4a	Jennifer Lopez, Dayvi, Victor Cardenas	USSD11900359	00039930.m4a	USSD11900359	low_performing
00043746.m4a	Kuzich	DESY21400671	00043746.m4a	DESY21400671	low_performing
00037260.m4a	Jimmy Brown	KRE201900011	00037260.m4a	KRE201900011	low_performing
00045393.m4a	Porches	GBCEL1900305	00045393.m4a	GBCEL1900305	low_performing
00045335.m4a	Benjamin Rihan	DKAZA1900015	00045335.m4a	DKAZA1900015	low_performing
00045942.m4a	Alex Siegel	GBKPL1958861	00045942.m4a	GBKPL1958861	low_performing
00063855.m4a	Gorgon City	GBUM71906147	00063855.m4a	GBUM71906147	low_performing
00050971.m4a	MUJYBELA	QZDA52083682	00050971.m4a	QZDA52083682	low_performing
00039700.m4a	Josie Dunne	USAT21907386	00039700.m4a	USAT21907386	low_performing
00045155.m4a	IPSY	NZDL11900011	00045155.m4a	NZDL11900011	low_performing
00073231.m4a	Molly Moore	QZFZ21997949	00073231.m4a	QZFZ21997949	low_performing
00062322.m4a	Freelance	QZDA61831666	00062322.m4a	QZDA61831666	low_performing
00052459.m4a	Kuhr	QZFYX2073074	00052459.m4a	QZFYX2073074	low_performing
00044532.m4a	Ryan Beatty	USUM71916239	00044532.m4a	USUM71916239	low_performing
00048832.m4a	Jaden	QMJMT1801867	00048832.m4a	QMJMT1801867	high_performing
00054847.m4a	meija	GBKPL1961377	00054847.m4a	GBKPL1961377	low_performing
00069739.m4a	Keplrr	GBJX31995001	00069739.m4a	GBJX31995001	low_performing
00050090.m4a	Deema, David Armada	GBENL2002703	00050090.m4a	GBENL2002703	low_performing
00052158.m4a	Tessa Violet	US3DF1939970	00052158.m4a	US3DF1939970	low_performing
00044317.m4a	The Rudeboyz, Maikel Delacalle, Lyanno	US7VG1986330	00044317.m4a	US7VG1986330	low_performing
00044737.m4a	Louis The Child, MAX	USUM71809333	00044737.m4a	USUM71809333	low_performing
00057225.m4a	EXID	KRB461900316	00057225.m4a	KRB461900316	low_performing
00048986.m4a	Blackaby	FR2X41837755	00048986.m4a	FR2X41837755	low_performing
00049286.m4a	Hish	USUYG1246207	00049286.m4a	USUYG1246207	low_performing
00046484.m4a	DANIEL SAINT BLACK	TCAEX2073847	00046484.m4a	TCAEX2073847	low_performing
00055269.m4a	Twenty One Pilots	USAT22002190	00055269.m4a	USAT22002190	high_performing
00046473.m4a	more	USWB12001801	00046473.m4a	USWB12001801	low_performing
00050265.m4a	Mac Miller	USWB11801014	00050265.m4a	USWB11801014	high_performing
00059291.m4a	Xavier Weeks	USAT22000587	00059291.m4a	USAT22000587	low_performing
00070984.m4a	Gateway Drugs	CAAA21911102	00070984.m4a	CAAA21911102	low_performing
00053192.m4a	Camila Cabello	USSM11706921	00053192.m4a	USSM11706921	low_performing
00041104.m4a	Afonso	QZHN52053542	00041104.m4a	QZHN52053542	low_performing
00041677.m4a	Channel Tres	QM38F1900001	00041677.m4a	QM38F1900001	low_performing
00067688.m4a	KUURO, Bianca	CA6D21800122	00067688.m4a	CA6D21800122	low_performing
00072644.m4a	Baker Grace	QM24S1847098	00072644.m4a	QM24S1847098	low_performing
00056457.m4a	Tess Clare	DEN061800769	00056457.m4a	DEN061800769	low_performing
00057393.m4a	Buju Banton, John Legend	QMJMT2002828	00057393.m4a	QMJMT2002828	low_performing
00070126.m4a	Env3, Mark Broom	AUPXD1400323	00070126.m4a	AUPXD1400323	low_performing
00046221.m4a	Pretence, Dave Summit	USLQ22089199	00046221.m4a	USLQ22089199	low_performing
00052831.m4a	Down for Tomorrow	AUINH1800001	00052831.m4a	AUINH1800001	low_performing
00061057.m4a	Emily Burns	GBKPL1952488	00061057.m4a	GBKPL1952488	low_performing
00055296.m4a	Henrique & Juliano	BRWNV1900330	00055296.m4a	BRWNV1900330	low_performing
00070587.m4a	Matt Dubb	QZFZ52065213	00070587.m4a	QZFZ52065213	low_performing
00062553.m4a	Klingande	FR9W11717069	00062553.m4a	FR9W11717069	high_performing
00048954.m4a	Yung Juiceboxx	QZHN51932616	00048954.m4a	QZHN51932616	low_performing
00068627.m4a	Derek Carr	UKL4N1700036	00068627.m4a	UKL4N1700036	low_performing
00069414.m4a	Lauren	FR2X42060188	00069414.m4a	FR2X42060188	low_performing
00040726.m4a	Flyying Colours	QM4TW2024540	00040726.m4a	QM4TW2024540	low_performing
00049690.m4a	ILLENIUM, Jon Bellion	USUG11901088	00049690.m4a	USUG11901088	high_performing
00043782.m4a	Abe Parker	USDHM1909155	00043782.m4a	USDHM1909155	low_performing
00060801.m4a	Gerardo Ortiz	QZJJE1990019	00060801.m4a	QZJJE1990019	low_performing
00046518.m4a	Gorgon City	GBUM71902818	00046518.m4a	GBUM71902818	low_performing
00041132.m4a	TELESCA	TCADY1842094	00041132.m4a	TCADY1842094	low_performing
00065684.m4a	Sonntag	QZDA51953181	00065684.m4a	QZDA51953181	low_performing
00061102.m4a	Matt Cherne	QZDA61827966	00061102.m4a	QZDA61827966	low_performing
00059516.m4a	Camilo	USSD11900060	00059516.m4a	USSD11900060	low_performing
00068075.m4a	Blacc Zacc	USUM72017413	00068075.m4a	USUM72017413	low_performing
00067943.m4a	I DO, TRACKDILLA, J	USUS11900067	00067943.m4a	USUS11900067	low_performing
00038231.m4a	Jessi Blue	QZ93L1960258	00038231.m4a	QZ93L1960258	low_performing
00048625.m4a	Ausschuss	USA2Z1900324	00048625.m4a	USA2Z1900324	low_performing
00043824.m4a	Euglossine	QZ3Z21600557	00043824.m4a	QZ3Z21600557	low_performing
00071943.m4a	Mia Ferrari	TCAEG1950340	00071943.m4a	TCAEG1950340	low_performing
00070764.m4a	Yung Lean	SE5AJ2000886	00070764.m4a	SE5AJ2000886	low_performing
00062468.m4a	Early Internet	QZHNB1949152	00062468.m4a	QZHNB1949152	low_performing
00067910.m4a	Nicky Jam, Ozuna	USSD11900072	00067910.m4a	USSD11900072	high_performing
00073926.m4a	riela	QZKDK2003674	00073926.m4a	QZKDK2003674	low_performing
00054477.m4a	ELIO	QMEZE1949139	00054477.m4a	QMEZE1949139	low_performing
00068632.m4a	Travis Scott	USNLR2000855	00068632.m4a	USNLR2000855	high_performing
00061567.m4a	Harry Hudson	QMJMT1902327	00061567.m4a	QMJMT1902327	low_performing
00067212.m4a	Skatebård, Crabsticks, Lauer	UK34N1800138	00067212.m4a	UK34N1800138	low_performing
00049708.m4a	Gambimi, Moelogo	GBLFP1880622	00049708.m4a	GBLFP1880622	low_performing
00063987.m4a	Rosalvo, Mi5ta	FR2X42000746	00063987.m4a	FR2X42000746	low_performing
00073809.m4a	Joy Oladokun	GBKPL2019139	00073809.m4a	GBKPL2019139	low_performing
00061960.m4a	Sammie	USUYG1239858	00061960.m4a	USUYG1239858	low_performing
00056587.m4a	Ozuna, Lunay, Rauw Alejandro, Lyanno	USXDR1800777	00056587.m4a	USXDR1800777	high_performing
00069241.m4a	Veronica Maggio	SEUM71900174	00069241.m4a	SEUM71900174	low_performing
00060418.m4a	Tove Styrke	SEBGA1800767	00060418.m4a	SEBGA1800767	high_performing
00054533.m4a	JUMEX	QM24S1901976	00054533.m4a	QM24S1901976	low_performing
00058851.m4a	Tritonal, Rosie Darling, Crystal Skies	GBLV61918741	00058851.m4a	GBLV61918741	low_performing
00048859.m4a	Mariah Carey	USSM11807159	00048859.m4a	USSM11807159	low_performing
00063421.m4a	Hardwell	NLQ8D1900440	00063421.m4a	NLQ8D1900440	low_performing
00063291.m4a	Adam Ambrose	SE5751825993	00063291.m4a	SE5751825993	low_performing
00048966.m4a	Disheveled Cuss	USA2P1950441	00048966.m4a	USA2P1950441	low_performing
00073891.m4a	JPEGMAFIA	QZD5H2000265	00073891.m4a	QZD5H2000265	low_performing
00057662.m4a	Alec Benjamin	USAT21906853	00057662.m4a	USAT21906853	high_performing
00064630.m4a	Charles Freeman	CAK471802502	00064630.m4a	CAK471802502	low_performing
00048028.m4a	Yoste	USUM72006412	00048028.m4a	USUM72006412	low_performing
00043717.m4a	Danna Paola	MXUM72004969	00043717.m4a	MXUM72004969	low_performing
00039475.m4a	AB6IX	KRA251901610	00039475.m4a	KRA251901610	low_performing
00053447.m4a	Harrison BDP	UKLAM1800117	00053447.m4a	UKLAM1800117	low_performing
00050993.m4a	All The Luck In The World	DEZ651715093	00050993.m4a	DEZ651715093	low_performing
00055239.m4a	Cloonee	QZA742002771	00055239.m4a	QZA742002771	low_performing
00057294.m4a	Caylee Hammack, Ashley McBryde, Tenille Townes	USUM72000476	00057294.m4a	USUM72000476	low_performing
00042923.m4a	Seraphina Simone	UKDZT2000001	00042923.m4a	UKDZT2000001	low_performing
00069274.m4a	Phantom Planet	ZZOPM2001959	00069274.m4a	ZZOPM2001959	low_performing
00072081.m4a	General Crush	GBKPL1830237	00072081.m4a	GBKPL1830237	low_performing
00070824.m4a	12AM	SE6JF2000102	00070824.m4a	SE6JF2000102	low_performing
00048160.m4a	Precious	USHM91940143	00048160.m4a	USHM91940143	low_performing
00045922.m4a	Dom Louis	GBFB91900002	00045922.m4a	GBFB91900002	low_performing
00040219.m4a	Lecx Stacy	QZ93L1957320	00040219.m4a	QZ93L1957320	low_performing
00064887.m4a	Still Haze, Xandra	QM24S2004267	00064887.m4a	QM24S2004267	low_performing
00046198.m4a	TyFontaine, Lil Keed	QZJ842000350	00046198.m4a	QZJ842000350	low_performing
00072713.m4a	Foogiano	USAT22007054	00072713.m4a	USAT22007054	low_performing
00041335.m4a	Diplo, Niska	USZ4V1900001	00041335.m4a	USZ4V1900001	low_performing
00040556.m4a	YAAK, Rory Fresco	TCAEH1911138	00040556.m4a	TCAEH1911138	low_performing
00059399.m4a	BANNERS, Carly Paige	USUM71917138	00059399.m4a	USUM71917138	low_performing
00048784.m4a	The Wrecks	USA2P1959472	00048784.m4a	USA2P1959472	low_performing
00037926.m4a	Almighty, Rauw Alejandro, Lyanno, Myke Towers	QZ8CY1900008	00037926.m4a	QZ8CY1900008	low_performing
00039403.m4a	The Real Ice	QZDA41884566	00039403.m4a	QZDA41884566	low_performing
00072687.m4a	Lucy Mason	UK6KW1800211	00072687.m4a	UK6KW1800211	low_performing
00056935.m4a	Brandon	NLRD51952536	00056935.m4a	NLRD51952536	low_performing
00045638.m4a	Kevin Garrett	GBKPL1934949	00045638.m4a	GBKPL1934949	low_performing
00053898.m4a	Audrey Mika	USRC12001074	00053898.m4a	USRC12001074	high_performing
00061241.m4a	Mau y Ricky	USSD12000204	00061241.m4a	USSD12000204	high_performing
00050278.m4a	Chiiild	USUM71925641	00050278.m4a	USUM71925641	low_performing
00051957.m4a	Ed Sheeran, Justin Bieber	GBAHS1900672	00051957.m4a	GBAHS1900672	high_performing
00049222.m4a	Biicla	TCAEL1941373	00049222.m4a	TCAEL1941373	low_performing
00055620.m4a	Bonobo	GBCFB1900100	00055620.m4a	GBCFB1900100	high_performing
00041340.m4a	Imagine Dragons	USUM71816158	00041340.m4a	USUM71816158	low_performing
00051822.m4a	Fenne Lily	USJ5G2022101	00051822.m4a	USJ5G2022101	low_performing
00074362.m4a	joan	QZ47A2000305	00074362.m4a	QZ47A2000305	low_performing
00039353.m4a	Avishai Cohen, Yonathan Avishai	DEB331864104	00039353.m4a	DEB331864104	low_performing
00042044.m4a	Bishop Briggs	USUG11902343	00042044.m4a	USUG11902343	low_performing
00062146.m4a	Pet Shimmers	GBKPL2081845	00062146.m4a	GBKPL2081845	low_performing
00037835.m4a	4ever Falling	QZFYW2060194	00037835.m4a	QZFYW2060194	low_performing
00052937.m4a	Nothing But Thieves	GBARL2000651	00052937.m4a	GBARL2000651	high_performing
00047955.m4a	Timeflies	GBKPL1938489	00047955.m4a	GBKPL1938489	low_performing
00055209.m4a	King Henry	GBARL1900298	00055209.m4a	GBARL1900298	low_performing
00038351.m4a	Deemie	QZES82030890	00038351.m4a	QZES82030890	low_performing
00054189.m4a	Samaether, TommiGunner	QZFZ31911890	00054189.m4a	QZFZ31911890	low_performing
00069816.m4a	Stella Donnelly	US38W1937205	00069816.m4a	US38W1937205	low_performing
00067403.m4a	Flora Martínez, Louis Amanti	QM6N21926549	00067403.m4a	QM6N21926549	low_performing
00043827.m4a	Punk Adams	SEYOK1808485	00043827.m4a	SEYOK1808485	low_performing
00064291.m4a	Seeb, Zak Abel	NOUM72000245	00064291.m4a	NOUM72000245	high_performing
00068207.m4a	Japan, Man	USLGZ2000034	00068207.m4a	USLGZ2000034	low_performing
00053265.m4a	Mithoon, Arijit Singh, Asees Kaur	INUM71900053	00053265.m4a	INUM71900053	low_performing
00044315.m4a	Dominic J Marshall	DEG931910909	00044315.m4a	DEG931910909	low_performing
00051222.m4a	Scott Xylo	GBTQV1800033	00051222.m4a	GBTQV1800033	low_performing
00047131.m4a	IZ*ONE	KRA871900037	00047131.m4a	KRA871900037	low_performing
00050179.m4a	Seaside	AUMGB1900015	00050179.m4a	AUMGB1900015	low_performing
00052643.m4a	Shane Reis, God	US25X1800434	00052643.m4a	US25X1800434	low_performing
00071418.m4a	The War and Treaty	USRO22002235	00071418.m4a	USRO22002235	low_performing
00064653.m4a	Beverly Crusher	QZES61950782	00064653.m4a	QZES61950782	low_performing
00064155.m4a	Vanessa Worm	GB9TP1900911	00064155.m4a	GB9TP1900911	low_performing
00043246.m4a	Glass Museum	BEJC71900003	00043246.m4a	BEJC71900003	low_performing
00039081.m4a	twst	UK8E21902104	00039081.m4a	UK8E21902104	low_performing
00071111.m4a	Vicetone, Meron Ryan	CA6D21800176	00071111.m4a	CA6D21800176	low_performing
00050509.m4a	The Lumineers	USDMG2012802	00050509.m4a	USDMG2012802	low_performing
00045017.m4a	Louie Cut	GBKQU1860521	00045017.m4a	GBKQU1860521	low_performing
00072123.m4a	Marc Cary	QZES81821475	00072123.m4a	QZES81821475	low_performing
00066579.m4a	Steve Cousins	QM6MZ2081727	00066579.m4a	QM6MZ2081727	low_performing
00037937.m4a	Human Halo, Patrick Zigon, Vincent Gondo	DECY51901836	00037937.m4a	DECY51901836	low_performing
00042541.m4a	Clock Opera	DEG931912393	00042541.m4a	DEG931912393	low_performing
00043603.m4a	Lil Benny	QM42K2045346	00043603.m4a	QM42K2045346	low_performing
00059728.m4a	Kygo, Chelsea Cutler, Frank Walker	SEBGA1902503	00059728.m4a	SEBGA1902503	low_performing
00073759.m4a	Purity Ring	GBAFL2000061	00073759.m4a	GBAFL2000061	low_performing
00052418.m4a	New Chums	GBKPL1955690	00052418.m4a	GBKPL1955690	low_performing
00066190.m4a	Philip Budny	QMJYS1900558	00066190.m4a	QMJYS1900558	low_performing
00039336.m4a	Yella Beezy, Ty Dolla $ign	USUYG1284205	00039336.m4a	USUYG1284205	low_performing
00073290.m4a	sad alex	USP6L1900445	00073290.m4a	USP6L1900445	low_performing
00047583.m4a	Kota Banks	AUBM01900286	00047583.m4a	AUBM01900286	low_performing
00042147.m4a	Daniel Caesar	QM6N21983282	00042147.m4a	QM6N21983282	low_performing
00073425.m4a	21 Savage	QZ45A1700091	00073425.m4a	QZ45A1700091	high_performing
00047984.m4a	jame	GBKPL1980604	00047984.m4a	GBKPL1980604	low_performing
00043692.m4a	Camila Cabello	USSM11807751	00043692.m4a	USSM11807751	high_performing
00044266.m4a	RIN	DEKF22000784	00044266.m4a	DEKF22000784	low_performing
00046628.m4a	Jazz At Lincoln Center Orchestra, Wynton Marsalis, Wayne Shorter	QM6DW2000233	00046628.m4a	QM6DW2000233	low_performing
00055976.m4a	Raffy Bushman	UKY4V2000001	00055976.m4a	UKY4V2000001	low_performing
00057003.m4a	Piso 21, The Black Eyed Peas	MXF151900293	00057003.m4a	MXF151900293	high_performing
00051595.m4a	Sharksleep	GBMA21931824	00051595.m4a	GBMA21931824	low_performing
00055297.m4a	Paradise Cinema	GBVTB2040005	00055297.m4a	GBVTB2040005	low_performing
00064441.m4a	Lil Uzi Vert	USAT21902376	00064441.m4a	USAT21902376	high_performing
00068076.m4a	Young Lungs	QZHN31935882	00068076.m4a	QZHN31935882	low_performing
00039507.m4a	HARDY	QZ22S1800119	00039507.m4a	QZ22S1800119	low_performing
00057766.m4a	Jesse Hite	NLC8O1900063	00057766.m4a	NLC8O1900063	low_performing
00046775.m4a	Yandel	QZHA22000002	00046775.m4a	QZHA22000002	low_performing
00042590.m4a	Jon Wiilde	USLD91719056	00042590.m4a	USLD91719056	low_performing
00050570.m4a	FITZ, Fitz and The Tantrums	USAT22006439	00050570.m4a	USAT22006439	low_performing
00050361.m4a	Pentatonix	USRC11902497	00050361.m4a	USRC11902497	low_performing
00069345.m4a	LOOPRAT	TCAEF1995819	00069345.m4a	TCAEF1995819	low_performing
00063477.m4a	Rod Wave	USLD91725580	00063477.m4a	USLD91725580	low_performing
00043652.m4a	Forest Dreams	NLS6R1833243	00043652.m4a	NLS6R1833243	low_performing
00066363.m4a	Jonah Mutono	QZD5H2000163	00066363.m4a	QZD5H2000163	low_performing
00043935.m4a	Young Dolph	USUYG1254889	00043935.m4a	USUYG1254889	low_performing
00037563.m4a	Judah & the Lion	QMGSG1800012	00037563.m4a	QMGSG1800012	low_performing
00063702.m4a	grandson	USAT21904262	00063702.m4a	USAT21904262	low_performing
00054761.m4a	Tommie King	QM27T1850053	00054761.m4a	QM27T1850053	low_performing
00039460.m4a	SOMI	KRA401900045	00039460.m4a	KRA401900045	high_performing
00072645.m4a	R3HAB, THRDL!FE, Olivia Holt	GBCEN1800077	00072645.m4a	GBCEN1800077	high_performing
00056133.m4a	Idun Nicoline	QZ5FN2003596	00056133.m4a	QZ5FN2003596	low_performing
00063891.m4a	Memphis LK	AUDJ01902066	00063891.m4a	AUDJ01902066	low_performing
00043366.m4a	Chris Stapleton	USUM72013804	00043366.m4a	USUM72013804	low_performing
00045235.m4a	Sorry Girls	CA21O1907203	00045235.m4a	CA21O1907203	low_performing
00069666.m4a	RAC, MIKNNA, Minke	GBCFB2000592	00069666.m4a	GBCFB2000592	low_performing
00056333.m4a	Lauv	GBKPL2008404	00056333.m4a	GBKPL2008404	high_performing
00056861.m4a	Quintino	NLZ541901168	00056861.m4a	NLZ541901168	low_performing
00069806.m4a	Saul	GBUM71905545	00069806.m4a	GBUM71905545	low_performing
00070146.m4a	Tritonal	GBKQU1885093	00070146.m4a	GBKQU1885093	low_performing
00045486.m4a	Katori Walker	USUG11900492	00045486.m4a	USUG11900492	low_performing
00055900.m4a	Noah Cyrus	USQX91902251	00055900.m4a	USQX91902251	high_performing
00047087.m4a	Future	USSM11900027	00047087.m4a	USSM11900027	high_performing
00043737.m4a	Winona Oak	USAT21906881	00043737.m4a	USAT21906881	low_performing
00050106.m4a	XXXTENTACION	USUYG1278719	00050106.m4a	USUYG1278719	high_performing
00048505.m4a	Sampa the Great	GBCFB1900121	00048505.m4a	GBCFB1900121	low_performing
00060199.m4a	Tom Grennan	GBARL2000337	00060199.m4a	GBARL2000337	low_performing
00072722.m4a	J Balvin, Bad Bunny	USUM71910557	00072722.m4a	USUM71910557	high_performing
00053702.m4a	EEVA	SE6HN1938805	00053702.m4a	SE6HN1938805	low_performing
00063239.m4a	Redrago	DEG931911245	00063239.m4a	DEG931911245	low_performing
00070875.m4a	Fangclub	IEUM71900009	00070875.m4a	IEUM71900009	low_performing
00059404.m4a	Delacey	GBKPL1955629	00059404.m4a	GBKPL1955629	low_performing
00067137.m4a	Boys Get Hurt	TCJPJ1939689	00067137.m4a	TCJPJ1939689	low_performing
00071570.m4a	Saint Agnes	UKBWK1500017	00071570.m4a	UKBWK1500017	low_performing
00065833.m4a	Christian Alexander	FR96X1989262	00065833.m4a	FR96X1989262	low_performing
00063823.m4a	Feid, Dalex	USUM71917696	00063823.m4a	USUM71917696	low_performing
00050857.m4a	Oded Tzur	DEB331967601	00050857.m4a	DEB331967601	low_performing
00044193.m4a	Yandel, Mambo Kingz, DJ Luian, Jon Z, Zion, Noriel	QZ7B81700009	00044193.m4a	QZ7B81700009	low_performing
00070321.m4a	quest?onmarc	QZFZ31992351	00070321.m4a	QZFZ31992351	low_performing
00052033.m4a	Taylor Janzen	USYAH1900178	00052033.m4a	USYAH1900178	low_performing
00065518.m4a	Current Blue	QZDA61915993	00065518.m4a	QZDA61915993	low_performing
00072291.m4a	Shoreline Mafia, OHGEESY, Fenix Flexin	USAT21904820	00072291.m4a	USAT21904820	high_performing
00073704.m4a	Harper's Jar	QZFYY2017729	00073704.m4a	QZFYY2017729	low_performing
00068052.m4a	Fond Of Felix	SE5SK1904601	00068052.m4a	SE5SK1904601	low_performing
00067756.m4a	Post Malone	USUM71805168	00067756.m4a	USUM71805168	high_performing
00038744.m4a	MMXVII, Swervey	QZDA82032106	00038744.m4a	QZDA82032106	low_performing
00046693.m4a	Yasmin Santos, Gustavo Mioto	BRSME1901568	00046693.m4a	BRSME1901568	low_performing
00039147.m4a	Pablo Held, Nelson Veras	GBVEV2000045	00039147.m4a	GBVEV2000045	low_performing
00066933.m4a	Alix Page	QZFZ32017062	00066933.m4a	QZFZ32017062	low_performing
00047136.m4a	Beyoncé, Melo-X	USSM12004885	00047136.m4a	USSM12004885	high_performing
