id,song,artist,title_key,artist_key,isrc,playlist_cummulative,highlow
00065957.m4a,Solid Gold,"PNAU, Kira Divine, Marques Toliver",solidgold,pnau,AUNV01900011,241,0
00051062.m4a,High,"Timmy Trumpet, Bliss n Eso, Lee Fields",high,timmytrumpet,AUNV01900012,57,0
00065622.m4a,Sleepwalking,"Bajillionaire, Brewer",sleepwalking,bajillionaire,AUNV01900074,17,0
00072568.m4a,World At Our Feet,Timmy Trumpet,worldatourfeet,timmytrumpet,AUNV01900086,274,1
00038453.m4a,All Of Us,"PNAU, Ollie Gabriel",allofus,pnau,AUNV01900298,165,0
00051653.m4a,How You Like Me Now,"Latroit, B4NG B4NG",howyoulikemenow,latroit,AUNV01900309,100,0
00038451.m4a,All Of Us - BRUX Remix,"PNAU, Ollie Gabriel, BRUX",allofusbruxremix,pnau,AUNV01900330,26,0
00068871.m4a,Therapy,"Timmy Trumpet, Charlott Boss",therapy,timmytrumpet,AUNV01900387,308,1
00048022.m4a,Flatline,"Blanke, Calivania",flatline,blanke,AUNV01900426,35,0
00072256.m4a,Will You Tell Your Girlfriend?,RARIA,willyoutellyourgirlfriend,raria,AUNV02000136,34,0
00072974.m4a,You Made Me,Bells Rapids,youmademe,bellsrapids,AUOCY1900011,8,0
00051649.m4a,How We Gonna Get There,"Air Land Sea, Nadav, Lior, Tony Buchen",howwegonnagetthere,airlandsea,AUOM01801436,5,0
00050942.m4a,Hey You,DOPE LEMON,heyyou,dopelemon,AUOXM1900034,100,0
00049274.m4a,Give Me Honey,DOPE LEMON,givemehoney,dopelemon,AUOXM1900038,96,0
00056293.m4a,Love Me Or Leave Me Alone,Beachwood,lovemeorleavemealone,beachwood,AUOXM1900084,65,0
00042766.m4a,Chandelier,Damien Rice,chandelier,damienrice,AUOXM2000037,86,0
00070404.m4a,Unreal,Julia Stone,unreal,juliastone,AUOXM2000087,134,0
00053509.m4a,Itinerant Pattern,N Chambers,itinerantpattern,nchambers,AUPQ00700458,7,0
00038785.m4a,Amphipoda,Lau Nau,amphipoda,launau,AUPQ00700475,3,0
00041590.m4a,Break and Enter,The Bloom,breakandenter,thebloom,AUPTC1300008,2,0
00070126.m4a,Typ7 - Mark Broom Remix,"Env3, Mark Broom",typ7markbroomremix,env3,AUPXD1400323,5,0
00068512.m4a,The Long Fade Away,Sanctuary Lakes,thelongfadeaway,sanctuarylakes,AUQJ31900371,12,0
00070426.m4a,Until The End,Sanctuary Lakes,untiltheend,sanctuarylakes,AUQJ31900375,2,0
00056231.m4a,Love Is All We Share - Octo Octa Deep Feelings Remix,"Cut Copy, Octo Octa",loveisallweshareoctooctadeepfeelingsremix,cutcopy,AUQJ32090405,25,0
00059759.m4a,Not a Bad Person,Jackmann,notabadperson,jackmann,AUQQ01800001,1,0
00065125.m4a,She,St Joan,she,stjoan,AUQT21900062,4,0
00066380.m4a,Speak Up,JPL,speakup,jpl,AUQUM1800001,10,0
00066625.m4a,Stay Forever,Lili Crane,stayforever,lilicrane,AUQVX1900002,5,0
00039816.m4a,Bad For Me,REGI FLIH,badforme,regiflih,AUROJ2012004,21,0
00038066.m4a,Afro 2,I Hold the Lion's Paw,afro2,iholdthelionspaw,AURY41700016,1,0
00070877.m4a,Vultures,Sophisticated Dingo,vultures,sophisticateddingo,AUSEJ2000009,7,0
00073969.m4a,move up,Tasman Keith,moveup,tasmankeith,AUSFO1933007,10,0
00044786.m4a,December Song,Stevie Jean,decembersong,steviejean,AUSFO1934003,21,0
00066912.m4a,Stress Me Out,Stevie Jean,stressmeout,steviejean,AUSFO2034011,13,0
00058992.m4a,New Ferrari,Surprise Chef,newferrari,surprisechef,AUSOV2000017,54,0
00066455.m4a,Spleen - Original Mix,LPTLG,spleenoriginalmix,lptlg,AUSQI1900009,5,0
00042782.m4a,Change My Mind,Woodes,changemymind,woodes,AUTSA1800205,52,0
00067192.m4a,Sunburn,Isabel Wood,sunburn,isabelwood,AUTVW1900001,9,0
00049121.m4a,Ghost 3am,Isabel Wood,ghost3am,isabelwood,AUTVW1900002,13,0
00047963.m4a,Fishing For Fishies,King Gizzard & The Lizard Wizard,fishingforfishies,kinggizzardthelizardwizard,AUTZK1800035,207,0
00051422.m4a,Honey,King Gizzard & The Lizard Wizard,honey,kinggizzardthelizardwizard,AUTZK2000060,276,1
00049516.m4a,Gold Beach,Juan Alban,goldbeach,juanalban,AUU101900001,9,0
00052260.m4a,I Only Feel Alone Around Other People,Amends,ionlyfeelalonearoundotherpeople,amends,AUUF11901192,5,0
00042495.m4a,Care About Yourself,The Lazy Susans,careaboutyourself,thelazysusans,AUUF11901212,4,0
00071351.m4a,Waves,Dean Lewis,waves,deanlewis,AUUM71600906,592,1
00066888.m4a,Strawberries & Cigarettes,Troye Sivan,strawberriescigarettes,troyesivan,AUUM71701204,232,0
00058454.m4a,My My My!,Troye Sivan,mymymy,troyesivan,AUUM71701255,1312,1
00059393.m4a,No One Defeats Us,DREAMS,noonedefeatsus,dreams,AUUM71800037,43,0
00037556.m4a,7 Minutes,Dean Lewis,7minutes,deanlewis,AUUM71800254,497,1
00040129.m4a,Be Alright,Dean Lewis,bealright,deanlewis,AUUM71800255,626,1
00066618.m4a,Stay Awake,Dean Lewis,stayawake,deanlewis,AUUM71800260,605,1
00041113.m4a,Bloom,Troye Sivan,bloom,troyesivan,AUUM71800411,619,1
00056533.m4a,Lucky Strike,Troye Sivan,luckystrike,troyesivan,AUUM71800526,328,1
00051553.m4a,Hounds,Olympia,hounds,olympia,AUUM71800647,19,0
00040578.m4a,Better Now - Recorded At Spotify Studios NYC,Troye Sivan,betternowrecordedatspotifystudiosnyc,troyesivan,AUUM71800657,128,0
00037749.m4a,A Place That I Don’t Know,"Odette, Gretta Ray",aplacethatidontknow,odette,AUUM71801115,42,0
00043060.m4a,Chrysalis,Empire of the Sun,chrysalis,empireofthesun,AUUM71801224,178,0
00051281.m4a,Hollow,"Hounded, Panama",hollow,hounded,AUUM71801240,59,0
00055493.m4a,Like I Remember You,Vera Blue,likeirememberyou,verablue,AUUM71900042,60,0
00061466.m4a,Patience,Tame Impala,patience,tameimpala,AUUM71900284,942,1
00041366.m4a,Borderline,Tame Impala,borderline,tameimpala,AUUM71900285,323,1
00061515.m4a,Peace,Alison Wonderland,peace,alisonwonderland,AUUM71900286,181,0
00053426.m4a,It Might Be Time,Tame Impala,itmightbetime,tameimpala,AUUM71900301,940,1
00066023.m4a,Somebody Better,The Million,somebodybetter,themillion,AUUM71900622,13,0
00042853.m4a,Charlie,Mallrat,charlie,mallrat,AUUM71900643,231,0
00046048.m4a,Drive Me Round,Mallrat,drivemeround,mallrat,AUUM71900645,81,0
00067579.m4a,TIME - Alison Wonderland x QUIX,"Alison Wonderland, QUIX",timealisonwonderlandxquix,alisonwonderland,AUUM71900697,107,0
00060520.m4a,One More Year,Tame Impala,onemoreyear,tameimpala,AUUM71900926,233,0
00062153.m4a,Posthumous Forgiveness,Tame Impala,posthumousforgiveness,tameimpala,AUUM71900928,612,1
00041622.m4a,Breathe Deeper,Tame Impala,breathedeeper,tameimpala,AUUM71900929,917,1
00056113.m4a,Lost In Yesterday,Tame Impala,lostinyesterday,tameimpala,AUUM71900932,2058,1
00053366.m4a,Is It True,Tame Impala,isittrue,tameimpala,AUUM71900933,303,1
00041366.m4a,Borderline,Tame Impala,borderline,tameimpala,AUUM71900956,504,1
00043039.m4a,Christian Neurosurgeon,RVG,christianneurosurgeon,rvg,AUUM72000029,30,0
00061620.m4a,Perfect Day,RVG,perfectday,rvg,AUUM72000033,46,0
00065196.m4a,Shook,Tkay Maidza,shook,tkaymaidza,AUUM72000039,182,0
00043617.m4a,Complicated,Eves Karydas,complicated,eveskarydas,AUUM72000210,114,0
00046355.m4a,Easy,Troye Sivan,easy,troyesivan,AUUM72000410,1385,1
00062895.m4a,Rager teenager!,Troye Sivan,ragerteenager,troyesivan,AUUM72000412,809,1
00052651.m4a,IN A DREAM,Troye Sivan,inadream,troyesivan,AUUM72000414,493,1
00072998.m4a,You Sad,Tkay Maidza,yousad,tkaymaidza,AUUM72000495,177,0
00061054.m4a,PB Jam,Tkay Maidza,pbjam,tkaymaidza,AUUM72000496,38,0
00045517.m4a,Don't Call Again,"Tkay Maidza, Kari Faux",dontcallagain,tkaymaidza,AUUM72000497,191,0
00053365.m4a,Is It True - Four Tet Remix,"Tame Impala, Four Tet",isittruefourtetremix,tameimpala,AUUM72000600,380,1
00063741.m4a,Rockstar,Mallrat,rockstar,mallrat,AUUM72000798,183,0
00064763.m4a,Secrets,Laura Hyde,secrets,laurahyde,AUUR11900012,13,0
00041056.m4a,Bliss,Laura Hyde,bliss,laurahyde,AUUR12000005,21,0
00042518.m4a,Carmelyzed Crusade,Apricot Ink,carmelyzedcrusade,apricotink,AUUR12000013,16,0
00044928.m4a,Desafinado (Off-Key),João Gilberto,desafinadooffkey,joaogilberto,AUV401914819,22,0
00063171.m4a,Recovery,Mason Watts,recovery,masonwatts,AUVBH1900001,22,0
00063201.m4a,Red Light,HVWKS,redlight,hvwks,AUVC01932410,14,0
00065547.m4a,Skin Rat,Big Yawn,skinrat,bigyawn,AUVJL1900039,6,0
00060599.m4a,One,Ash Hendriks,one,ashhendriks,AUVWE1800426,10,0
00042155.m4a,Cactus Country,Cool Sounds,cactuscountry,coolsounds,AUVWE1800479,5,0
00073050.m4a,You're Not Always On My Mind,Quivers,yourenotalwaysonmymind,quivers,AUVWE1900527,14,0
00055141.m4a,Let Love In,Romeo Moon,letlovein,romeomoon,AUVWE1900576,8,0
00054347.m4a,Kitchen,Annie Hamilton,kitchen,anniehamilton,AUVWE1900619,48,0
00043604.m4a,Company,Tulliah,company,tulliah,AUVWE1900623,17,0
00064833.m4a,Self Love,"GLO, Saskia",selflove,glo,AUVWE1900651,24,0
00070105.m4a,Two Moons,SUMII,twomoons,sumii,AUVWE1900667,14,0
00051070.m4a,Higher Places,Nat Vazer,higherplaces,natvazer,AUVWE1900679,17,0
00061228.m4a,Panic,Annie Hamilton,panic,anniehamilton,AUVWE2000698,35,0
00039117.m4a,Arrow,FRITZ,arrow,fritz,AUVWE2000746,36,0
00071592.m4a,West Hollywood,Jess Chalker,westhollywood,jesschalker,AUVYV2000023,28,0
00047361.m4a,Falling Out,Golden Features,fallingout,goldenfeatures,AUWA01800032,37,0
00041133.m4a,Blowjob,E^ST,blowjob,est,AUWA01800057,77,0
00051978.m4a,I Don't Lack Imagination,E^ST,idontlackimagination,est,AUWA01800307,75,0
00068440.m4a,The Heights,Thomston,theheights,thomston,AUWA01800441,37,0
00045822.m4a,Down For You,Maribelle,downforyou,maribelle,AUWA01800448,3,0
00048206.m4a,Fools,Jack Gray,fools,jackgray,AUWA01900088,79,0
00070702.m4a,Vertigo,Glades,vertigo,glades,AUWA01900674,62,0
00051617.m4a,How It Feels,Hartley,howitfeels,hartley,AUWA01900753,63,0
00061779.m4a,Picking Flowers,daine,pickingflowers,daine,AUWA02000301,48,0
00058523.m4a,My Way Out,daine,mywayout,daine,AUWA02000433,48,0
00073955.m4a,miss andry,flowerkid,missandry,flowerkid,AUWA02000436,79,0
00039146.m4a,Ascension,daine,ascension,daine,AUWA02000583,83,0
00038829.m4a,Angel Numbers,daine,angelnumbers,daine,AUWA02000662,36,0
00047650.m4a,Feel,Nic Rollo,feel,nicrollo,AUWZW1800002,12,0
00042437.m4a,Candid,Kllo,candid,kllo,AUXJM1800009,12,0
00058341.m4a,My Angel Goes Before Me,Lonelyspeck,myangelgoesbeforeme,lonelyspeck,AUXJM1900019,16,0
00039720.m4a,Back To You,Kllo,backtoyou,kllo,AUXJM1900022,101,0
00041682.m4a,Brine,Lonelyspeck,brine,lonelyspeck,AUXJM1900023,17,0
00063163.m4a,Recluse,Chloe Kae,recluse,chloekae,AUXJM1900031,50,0
00056781.m4a,Madison,"Darcy Baylis, Lucianblomkamp, Nearly Oratorio",madison,darcybaylis,AUXJM1900032,10,0
00073460.m4a,coca-cola,cookii,cocacola,cookii,AUXJM1900033,21,0
00042646.m4a,Catching Feelings,Shavaun Marie,catchingfeelings,shavaunmarie,AUXMG1800014,7,0
00053304.m4a,Intro,NiQW,intro,niqw,AUXN21807658,3,0
00068726.m4a,The Strangest Thing,Evangeline,thestrangestthing,evangeline,AUXN21906550,17,0
00069095.m4a,Those Other Things Will Come With Time,WYN,thoseotherthingswillcomewithtime,wyn,AUXN21919958,9,0
00064110.m4a,SAID I WOULD,Chase Zera,saidiwould,chasezera,AUXN21921199,17,0
00050301.m4a,Hang On,Powel,hangon,powel,AUXN21922768,3,0
00037748.m4a,A Piano Song,RAIZA BIZA,apianosong,raizabiza,AUXN22052030,22,0
00042369.m4a,Can't Get Enough (Sammy Deuce Remix),"Birdee, Andre Espeut, Sammy Deuce",cantgetenoughsammydeuceremix,birdee,AUXN22053945,12,0
00048151.m4a,Flying,"BLKCITY, Abdul Kay, RAIZA BIZA, Mo Muse, Blaze the Emperor, JessB",flying,blkcity,AUXN22062292,31,0
00052129.m4a,I Just Think That You're Cute,Scarlet Drive,ijustthinkthatyourecute,scarletdrive,AUXXV1900002,21,0
00043218.m4a,Close,Sweater Curse,close,sweatercurse,AUYAW2000001,33,0
00053854.m4a,Junkie,Hobsons Bay Coast Guard,junkie,hobsonsbaycoastguard,AUZEM1800101,5,0
00052675.m4a,IOUs,WEB RUMORS,ious,webrumors,AUZFI1900004,2,0
00058640.m4a,Na Raba Toma Tapão,Niack,narabatomatapao,niack,BCRIX2000012,196,0
00072041.m4a,White Sand,Jaguar Jaguar,whitesand,jaguarjaguar,BE2GT1900010,13,0
00056108.m4a,Lost In The Wild,Helen,lostinthewild,helen,BE2HA1900004,11,0
00059841.m4a,Nothingness,Alignment,nothingness,alignment,BE4JP2000006,55,0
00038716.m4a,Am I?,Lorana,ami,lorana,BE5HG2000003,15,0
00063818.m4a,Romeo,Stavroz,romeo,stavroz,BE6IP2000011,24,0
00060814.m4a,Oui ou non,Angèle,ouiounon,angele,BE8HB1990007,138,0
00056337.m4a,Love Song,"Maoni, Raphaella",lovesong,maoni,BE9HF1870001,5,0
00074469.m4a,wuivers,SCHNTZL,wuivers,schntzl,BEA951815401,3,0
00055815.m4a,Locked in the House,Romain Cupper,lockedinthehouse,romaincupper,BEC631900021,7,0
00052351.m4a,I Wanna Know,Sloper,iwannaknow,sloper,BECL41900001,19,0
00071666.m4a,What I Am,DerDieDas,whatiam,derdiedas,BEDK91800502,6,0
00042642.m4a,Catching Butterflies,"Henri PFR, HIDDN",catchingbutterflies,henripfr,BEDX21800002,38,0
00064090.m4a,S'en aller,"Swing, Angèle",senaller,swing,BEEN92091001,125,0
00072853.m4a,Yoshi,"K1D, Woodie Smalls",yoshi,k1d,BEFG81800002,14,0
00061358.m4a,Parking Lot Sunspot,Coyote Melon,parkinglotsunspot,coyotemelon,BEFW41800001,10,0
00051697.m4a,Humi,Halehan,humi,halehan,BEFZ41900001,9,0
00038349.m4a,All I Need (with Gucci Mane),"Dimitri Vegas & Like Mike, Gucci Mane",allineedwithguccimane,dimitrivegaslikemike,BEG851800020,405,1
00050878.m4a,"Here We Go (Hey Boy, Hey Girl)","Dimitri Vegas & Like Mike, Nicky Romero",herewegoheyboyheygirl,dimitrivegaslikemike,BEG851800029,106,0
00060687.m4a,Opa,"Dimitri Vegas & Like Mike, KSHMR",opa,dimitrivegaslikemike,BEG851800030,177,0
00039059.m4a,Arcade Mammoth,"Dimitri Vegas & Like Mike, W&W, Moguai",arcademammoth,dimitrivegaslikemike,BEG851800032,173,0
00070379.m4a,Unity,"Dimitri Vegas & Like Mike, Hardwell",unity,dimitrivegaslikemike,BEG851800034,258,0
00064845.m4a,Selfish,"Dimitri Vegas & Like Mike, Era Istrefi, Dimitri Vegas",selfish,dimitrivegaslikemike,BEG851800045,349,1
00064841.m4a,Selfish - M-22 Remix,"Dimitri Vegas & Like Mike, Era Istrefi, M-22",selfishm22remix,dimitrivegaslikemike,BEG851900055,107,0
00070446.m4a,Untz Untz,"Dimitri Vegas & Like Mike, Vini Vici, Liquid Soul",untzuntz,dimitrivegaslikemike,BEG851900060,251,0
00053221.m4a,Instagram,"Dimitri Vegas & Like Mike, David Guetta, Daddy Yankee, Afro Bros, Natti Natasha, Dimitri Vegas",instagram,dimitrivegaslikemike,BEG851900062,1238,1
00053220.m4a,Instagram,"Dimitri Vegas & Like Mike, David Guetta, Daddy Yankee, Afro Bros, Natti Natasha, Dimitri Vegas, Like Mike",instagram,dimitrivegaslikemike,BEG851900062,1238,1
00070020.m4a,Turn Up,"Dimitri Vegas & Like Mike, John Christian",turnup,dimitrivegaslikemike,BEG851900071,440,1
00040225.m4a,Beast (All as One),"Dimitri Vegas & Like Mike, Ummet Ozcan, Brennan Heart",beastallasone,dimitrivegaslikemike,BEG851900075,310,1
00068365.m4a,The Flight,"Dimitri Vegas & Like Mike, Bassjackers, D'Angello & Francis",theflight,dimitrivegaslikemike,BEG851900083,215,0
00041347.m4a,Boomshakalaka,"Dimitri Vegas & Like Mike, Afro Bros, Sebastian Yatra, Camilo, Emilia",boomshakalaka,dimitrivegaslikemike,BEG851900101,452,1
00049092.m4a,Get in Trouble (So What),"Dimitri Vegas & Like Mike, Vini Vici, Dimitri Vegas",getintroublesowhat,dimitrivegaslikemike,BEG852000010,419,1
00064603.m4a,Say My Name,"Dimitri Vegas & Like Mike, Regard, Dimitri Vegas",saymyname,dimitrivegaslikemike,BEG852000012,934,1
00043055.m4a,Christmas Time,"Dimitri Vegas & Like Mike, Armin van Buuren, Brennan Heart, Jeremy Oceans",christmastime,dimitrivegaslikemike,BEG852000036,235,0
00054922.m4a,Le Malin,Actapulgite,lemalin,actapulgite,BEGJ31902001,4,0
00070690.m4a,Vera Rubin’s Journey,Louise Roam,verarubinsjourney,louiseroam,BEHD11800002,5,0
00065497.m4a,Sister,Jameson,sister,jameson,BEHP41900021,16,0
00048208.m4a,Fools,Neo Minor,fools,neominor,BEIC52000001,7,0
00058233.m4a,Moyoni,"Vini Vici, Jean Marie, Hilight Tribe",moyoni,vinivici,BEIW11900002,135,0
00042521.m4a,Carnival - Dimitri Vegas & Like Mike Edit,"Timmy Trumpet, MATTN, Wolfpack, X-TOF, Dimitri Vegas & Like Mike",carnivaldimitrivegaslikemikeedit,timmytrumpet,BEIW11900015,159,0
00051536.m4a,Hot,Stafford Brothers,hot,staffordbrothers,BEIW12000276,60,0
00068660.m4a,The Real Way,Walther,therealway,walther,BEIW31900001,7,0
00043246.m4a,Clothing,Glass Museum,clothing,glassmuseum,BEJC71900003,10,0
00059192.m4a,Nimbus part I,Glass Museum,nimbusparti,glassmuseum,BEJC71900005,3,0
00068675.m4a,The Riddle,Bassjackers,theriddle,bassjackers,BEK011800078,122,0
00063000.m4a,Raveheart,"Sidney Samson, Vito Mendez",raveheart,sidneysamson,BEK011800231,45,0
00050787.m4a,Hell Yeah,Tujamo,hellyeah,tujamo,BEK011900402,168,0
00048876.m4a,Galaxy,"Paul van Dyk, Vini Vici",galaxy,paulvandyk,BEK011900533,106,0
00068411.m4a,The Good Side Of Bad,Black Flower,thegoodsideofbad,blackflower,BEN581700802,5,0
00046866.m4a,Every Road,The Bony King of Nowhere,everyroad,thebonykingofnowhere,BEN581800448,19,0
00069336.m4a,TinniT - Edit,MDCIII,tinnitedit,mdciii,BEN581800705,3,0
00068717.m4a,The Start Of Nothing,Kr!z,thestartofnothing,krz,BEN581801207,3,0
00048776.m4a,Future Flora,Black Flower,futureflora,blackflower,BEN581900008,5,0
00039221.m4a,Atmosphere,DJ Licious,atmosphere,djlicious,BEN581900740,101,0
00066559.m4a,Staring Into The Abyss,Jeroen Search,staringintotheabyss,jeroensearch,BEN581900940,6,0
00062568.m4a,Punto In Aria,"Adiel, Anthony Linell",puntoinaria,adiel,BEN581900989,8,0
00046274.m4a,Each Side,Bed Rugs,eachside,bedrugs,BEO721802101,6,0
00043408.m4a,Colors,Ansatz Der Maschine,colors,ansatzdermaschine,BEQ591910010,24,0
00068905.m4a,These Times,Kowzi,thesetimes,kowzi,BES341900006,7,0
00055020.m4a,Left The Planet,Monoloc,lefttheplanet,monoloc,BET611900026,7,0
00038656.m4a,Alors On Danse - DubDogz Remix,"Stromae, Dubdogz",alorsondansedubdogzremix,stromae,BET671800003,168,0
00047694.m4a,Feels Like Love,Marenn Sukie,feelslikelove,marennsukie,BEZ351800070,3,0
00037392.m4a,3000 Euro,Paul Frick,3000euro,paulfrick,BEZ351800121,3,0
00071339.m4a,Waters Rising,"DjRUM, Lola Empire",watersrising,djrum,BEZ351800126,27,0
00064370.m4a,Samba Oscura,Blackstone,sambaoscura,blackstone,BEZ351800177,3,0
00062093.m4a,Popsongsforpornstars,mcconville,popsongsforpornstars,mcconville,BEZ351800218,1,0
00040526.m4a,Best in You,oso leone,bestinyou,osoleone,BEZ351900014,9,0
00037945.m4a,Acid Funk,Dawn Razor,acidfunk,dawnrazor,BEZ351900029,3,0
00067443.m4a,Sweet,Eddington Again,sweet,eddingtonagain,BEZ351900077,13,0
00062378.m4a,Prisma,6SISS,prisma,6siss,BEZ351900091,5,0
00059332.m4a,No Isms,6SISS,noisms,6siss,BEZ351900092,6,0
00044874.m4a,Delta,6SISS,delta,6siss,BEZ351900093,2,0
00053842.m4a,Jumpteenth,Afriqua,jumpteenth,afriqua,BEZ351900103,15,0
00058957.m4a,Neverlasting Love,East Of Oceans,neverlastinglove,eastofoceans,BEZ351900104,10,0
00041741.m4a,Broken Seas,East Of Oceans,brokenseas,eastofoceans,BEZ351900105,15,0
00069693.m4a,Trace & Locate,PAN-AL,tracelocate,panal,BEZ351900134,14,0
00061198.m4a,Palm Tree,Healing Noises,palmtree,healingnoises,BEZ351900144,8,0
00057069.m4a,Marble,BärtauB,marble,bartaub,BEZ351900156,11,0
00051186.m4a,Hold Her,Yansima,holdher,yansima,BEZ352000017,7,0
00068444.m4a,The House Of House,"Dimitri Vegas & Like Mike, Vini Vici, Cherrymoon Trax",thehouseofhouse,dimitrivegaslikemike,BEZ451800600,215,0
00037869.m4a,ASAS,Luan Santana,asas,luansantana,BR27R2000018,109,0
00042156.m4a,Cada um na Sua - Ao Vivo,Fernando & Sorocaba,cadaumnasuaaovivo,fernandosorocaba,BR3T81800054,38,0
00043815.m4a,Coração Balada,"Fernando & Sorocaba, Dilsinho",coracaobalada,fernandosorocaba,BR3T81900001,36,0
00046825.m4a,Evaporar,YMA,evaporar,yma,BR4FD1800002,2,0
00062396.m4a,Problema Seu,Pabllo Vittar,problemaseu,pabllovittar,BR6RI1800005,127,0
00045275.m4a,Disk Me,Pabllo Vittar,diskme,pabllovittar,BR6RI1800010,88,0
00048011.m4a,Flash Pose,"Pabllo Vittar, Charli XCX",flashpose,pabllovittar,BR6RI1900018,304,1
00038778.m4a,Amor de Que,Pabllo Vittar,amordeque,pabllovittar,BR6RI1900041,201,0
00068024.m4a,Tem Quem Gosta,MC Rita,temquemgosta,mcrita,BR9081800002,20,0
00067348.m4a,Surtada - Remix Brega Funk,"Dadá Boladão, Tati Zaqui, OIK",surtadaremixbregafunk,dadaboladao,BR9Z21900225,167,0
00061270.m4a,Papum,MC Kevinho,papum,mckevinho,BRKO11800002,108,0
00038779.m4a,Amor de Verdade,"MC Kekel, MC Rita",amordeverdade,mckekel,BRKO11800053,147,0
00066321.m4a,Só Quer Vrau,"MC MM, DJ RD",soquervrau,mcmm,BRKO11800060,184,0
00040099.m4a,Batom,"MC Kekel, Ludmilla",batom,mckekel,BRKO11800174,20,0
00059960.m4a,O Bebê,"MC Kevinho, MC Kekel",obebe,mckevinho,BRKO11800179,99,0
00062105.m4a,Por Onde Andei - Ao Vivo,Nando Reis,porondeandeiaovivo,nandoreis,BRMCA0400384,116,0
00037940.m4a,Acenda o Farol - Jack District Remix,"Jack District, Tim Maia",acendaofaroljackdistrictremix,jackdistrict,BRQIZ2000073,5,0
00054686.m4a,Ladrão,Naiara Azevedo,ladrao,naiaraazevedo,BRRGE1801151,21,0
00056643.m4a,MC Lençol e DJ Travesseiro,Luan Santana,mclencoledjtravesseiro,luansantana,BRRGE1804825,35,0
00046781.m4a,Estado Decadente - Acústico,Zé Neto & Cristiano,estadodecadenteacustico,zenetocristiano,BRRGE1900330,69,0
00066319.m4a,Só Depois do Carnaval,Lexa,sodepoisdocarnaval,lexa,BRRGE1900640,90,0
00069227.m4a,Tijolão - Ao Vivo,Jorge & Mateus,tijolaoaovivo,jorgemateus,BRRGE1903628,106,0
00043691.m4a,Conselho - Ao Vivo,Israel & Rodolffo,conselhoaovivo,israelrodolffo,BRRGE1903958,60,0
00074123.m4a,quando a bad bater - ao vivo,Luan Santana,quandoabadbateraovivo,luansantana,BRRGE1904672,94,0
00073448.m4a,choque térmico - ao vivo,Luan Santana,choquetermicoaovivo,luansantana,BRRGE1907146,87,0
00042910.m4a,Cheirosa - Ao Vivo,Jorge & Mateus,cheirosaaovivo,jorgemateus,BRRGE1909762,116,0
00072091.m4a,Who We Are,FTampa,whoweare,ftampa,BRSME1800918,174,0
00057257.m4a,Me Solta,"Nego do Borel, Rennan da Penha",mesolta,negodoborel,BRSME1801017,81,0
00046245.m4a,EDM Sux,FTampa,edmsux,ftampa,BRSME1802234,33,0
00054356.m4a,Knee Deep,FTampa,kneedeep,ftampa,BRSME1802470,39,0
00060483.m4a,One Last Time,"FTampa, Maggie Szabo",onelasttime,ftampa,BRSME1900644,41,0
00046693.m4a,Então Vou Avisar - Ao Vivo,"Yasmin Santos, Gustavo Mioto",entaovouavisaraovivo,yasminsantos,BRSME1901568,74,0
00063302.m4a,Relógio Parado (Ao Vivo),Diego & Arnaldo,relogioparadoaovivo,diegoarnaldo,BRSME1903417,98,0
00049211.m4a,Girassol,"Priscilla Alcantara, Whindersson Nunes",girassol,priscillaalcantara,BRSME1905271,101,0
00065928.m4a,Sogra - Ao Vivo,"Dilsinho, Henrique & Juliano",sograaovivo,dilsinho,BRSME1905581,106,0
00069377.m4a,Tímida,"Pabllo Vittar, Thalía",timida,pabllovittar,BRSME2000696,241,0
