id,song,artist,timestamp,isrc,release_date,tags
00054972.m4a,Leave Me Before I Love You,ASTN,2021-01-18T22:52:47.957Z,QM24S1916092,2019-05-02T00:00:00.000Z,POP
00042677.m4a,Cántalo,"Ricky Martin, Residente, Bad Bunny",2021-01-18T22:52:47.957Z,USSD11900393,2019-11-11T00:00:00.000Z,POP IN SPANISH
00058342.m4a,My Apologies,Adamn Killa,2021-01-18T22:52:47.957Z,USUYG1186137,2018-03-22T00:00:00.000Z,HIP-HOP/RAP
00048423.m4a,Freak - Joe Stone 2K18 Edit,"R3HAB, Quintino, Joe Stone",2021-01-18T22:52:47.957Z,NLZ541801669,2018-12-20T00:00:00.000Z,DANCE
00066041.m4a,Somebody New,Janieck,2021-01-18T22:52:47.957Z,NLZ541901212,2019-10-17T00:00:00.000Z,DANCE
00055079.m4a,Lento,"Thalía, Gente De Zona",2021-01-18T22:52:47.957Z,USSD11800243,2018-09-26T00:00:00.000Z,LATIN POP
00068013.m4a,Tell The Truth,The Avett Brothers,2021-01-18T22:52:47.957Z,USUM71914297,2019-10-04T00:00:00.000Z,ROCK
00046115.m4a,Drowning,"Franklin, Digital Farm Animals, Sorana",2021-01-18T22:52:47.957Z,USQX91901760,2019-08-02T00:00:00.000Z,DANCE
00068869.m4a,Therapy,Duke Dumont,2021-01-18T22:52:47.957Z,GBUM71906879,2020-01-16T00:00:00.000Z,DANCE
00037274.m4a,2002,Anne-Marie,2021-01-18T22:52:47.957Z,GBAHS1800094,2018-04-18T00:00:00.000Z,POP
00062190.m4a,Power Over Me,Dermot Kennedy,2021-01-18T22:52:47.957Z,USUG11802208,2018-10-15T00:00:00.000Z,SINGER/SONGWRITER
00038034.m4a,Adriana,RAF Camora,2021-01-18T22:52:47.957Z,DEQ021905795,2019-09-19T00:00:00.000Z,HIP-HOP/RAP
00041078.m4a,Blood Sugar,Kid Bloom,2021-01-18T22:52:47.957Z,USUM72014128,2020-08-14T00:00:00.000Z,ALTERNATIVE
00040848.m4a,Bite,Aaron Carpenter,2021-01-18T22:52:47.957Z,USUM72014216,2020-09-04T00:00:00.000Z,POP
00046017.m4a,Drink Too Much Wine,Sophia Scott,2021-01-18T22:52:47.957Z,TCAEE1913638,2019-04-19T00:00:00.000Z,COUNTRY
00061041.m4a,P2,Lil Uzi Vert,2021-01-18T22:52:47.957Z,USAT22001369,2020-03-05T00:00:00.000Z,HIP-HOP/RAP
00040719.m4a,Big Iron,Colter Wall,2021-01-18T22:52:47.957Z,QZLGF2000004,2020-08-28T00:00:00.000Z,COUNTRY
00042607.m4a,Cassette Beat,Babeheaven,2021-01-18T22:52:47.957Z,GBKPL2011683,2020-07-27T00:00:00.000Z,ALTERNATIVE
00038928.m4a,Answer,Griffin Oskar,2021-01-18T22:52:47.957Z,US92U1902384,2020-06-05T00:00:00.000Z,ALTERNATIVE
00042736.m4a,Chakra,Lo Boii,2021-01-18T22:52:47.957Z,GBKPL1953813,2019-07-11T00:00:00.000Z,R&B/SOUL
00071509.m4a,We'll Never Know,Chiminyo,2021-01-18T22:52:47.957Z,GBYG51953001,2019-03-28T00:00:00.000Z,ELECTRONIC
00067117.m4a,Summer Is Over,Alec Wigdahl,2021-01-18T22:52:47.957Z,QZJ842000417,2020-08-07T00:00:00.000Z,POP
00064799.m4a,See You Soon,Marlhy,2021-01-18T22:52:47.957Z,QZHN32057027,2020-06-05T00:00:00.000Z,POP
00047731.m4a,Ferida Curada,Zé Neto & Cristiano,2021-01-18T22:52:47.957Z,BRWNV1900178,2019-07-18T00:00:00.000Z,SERTANEJO
00048462.m4a,Free As We Wanna Be,Dawes,2021-01-18T22:52:47.957Z,QMJBM2000008,2020-10-02T00:00:00.000Z,ALTERNATIVE
00048089.m4a,Floor 555,XXXTENTACION,2021-01-18T22:52:47.957Z,USUG11800452,2018-03-15T00:00:00.000Z,POP
00043113.m4a,Circling The Cage,Delaney Jane,2021-01-18T22:52:47.957Z,GBKPL1974215,2019-11-22T00:00:00.000Z,POP
00045172.m4a,Digital,Alexa Melo,2021-01-18T22:52:47.957Z,TCAEW2075350,2020-07-09T00:00:00.000Z,ALTERNATIVE
00058726.m4a,Nautilus,Shindy,2021-01-18T22:52:47.957Z,DEXH31800010,2019-05-10T00:00:00.000Z,HIP-HOP/RAP
00054780.m4a,Last Minute Change Of Heart,James Heather,2021-01-18T22:52:47.957Z,GBCFB1700276,2017-07-17T00:00:00.000Z,CLASSICAL
00072932.m4a,You Don't Know,Lizzie Loveless,2021-01-18T22:52:47.957Z,QZARB1881756,2018-02-21T00:00:00.000Z,POP
00070678.m4a,Venom - Music From The Motion Picture,Eminem,2021-01-18T22:52:47.957Z,USUM71813345,2018-08-30T00:00:00.000Z,HIP-HOP/RAP
00047331.m4a,Fall,Eminem,2021-01-18T22:52:47.957Z,USUM71813341,2018-08-30T00:00:00.000Z,HIP-HOP/RAP
00055929.m4a,Long Time,"Brooks, Mesto",2021-01-18T22:52:47.957Z,NLZ542001013,2020-07-23T00:00:00.000Z,DANCE
00073994.m4a,new thang,Trey Graves,2021-01-18T22:52:47.957Z,QM6MZ1820518,2018-07-15T00:00:00.000Z,HIP-HOP/RAP
00050368.m4a,Happy Pills,Weathers,2021-01-18T22:52:47.957Z,USRC11600888,2016-06-02T00:00:00.000Z,ALTERNATIVE
00054654.m4a,La Romana,"Bad Bunny, El Alfa",2021-01-18T22:52:47.957Z,QM7281884731,2018-12-22T00:00:00.000Z,LATIN URBAN
00037978.m4a,Açaí Bowl,Dominic Fike,2021-01-18T22:52:47.957Z,USQX91900538,2019-06-06T00:00:00.000Z,ALTERNATIVE
00074355.m4a,too weak,"hannah hausman, RYANVIII, fortune",2021-01-18T22:52:47.957Z,QZK6Q1953070,2019-12-26T00:00:00.000Z,POP
00065647.m4a,Slide,"Calvin Harris, Frank Ocean, Migos",2021-01-18T22:52:47.957Z,GBARL1700262,2017-02-23T00:00:00.000Z,DANCE
00047516.m4a,Faux (Clout Commander),Sonny Miles,2021-01-18T22:52:47.957Z,QZFZ61967694,2019-08-15T00:00:00.000Z,POP
00043176.m4a,Cleopatra,The Lumineers,2021-01-18T22:52:47.957Z,USDMG1673803,2016-04-07T00:00:00.000Z,ALTERNATIVE
00071741.m4a,What Went Down,Foals,2021-01-18T22:52:47.957Z,GBAHT1500379,2015-08-27T00:00:00.000Z,ALTERNATIVE
00061530.m4a,Peaches,Miynt,2021-01-18T22:52:47.957Z,GBKPL1945410,2019-06-11T00:00:00.000Z,ALTERNATIVE
00043668.m4a,Confident,Ace Hood,2021-01-18T22:52:47.957Z,USUYG1300583,2020-03-13T00:00:00.000Z,HIP-HOP/RAP
00066819.m4a,Stop,Anthony Ramos,2021-01-18T22:52:47.957Z,USUG12002226,2020-08-14T00:00:00.000Z,POP
00064990.m4a,Sexy,"Kaskade, Kosha Dillz",2021-01-18T22:52:47.957Z,GBKPL2091918,2020-03-19T00:00:00.000Z,DANCE
00056328.m4a,Love Scars 3,Trippie Redd,2021-01-18T22:52:47.957Z,QMEU31819739,2018-11-08T00:00:00.000Z,HIP-HOP/RAP
00055440.m4a,Lightning,Octavian,2021-01-18T22:52:47.957Z,GBARL1801188,2018-09-09T00:00:00.000Z,HIP-HOP/RAP
00045212.m4a,Diorama,Choker,2021-01-18T22:52:47.957Z,QMPKX1781766,2017-05-05T00:00:00.000Z,POP
00053108.m4a,In the Room,Tara Clerkin Trio,2021-01-18T22:52:47.957Z,GBQLP2000060,2020-02-16T00:00:00.000Z,ALTERNATIVE
00043165.m4a,Claude's Girl,Marika Hackman,2021-01-18T22:52:47.957Z,GBK3W1000304,2015-02-15T00:00:00.000Z,SONG WRITERS
00048889.m4a,Games,SONIA,2021-01-18T22:52:47.957Z,QZJCG1900002,2019-10-25T00:00:00.000Z,POP
00073896.m4a,looking for something,marcos g,2021-01-18T22:52:47.957Z,QZ93L2043991,2020-09-15T00:00:00.000Z,POP
00039938.m4a,Baíle de Favela,MORTEN,2021-01-18T22:52:47.957Z,DKAZA1800051,2018-05-03T00:00:00.000Z,POP
00073285.m4a,alive,guardin,2021-01-18T22:52:47.957Z,QZ47A1800614,2020-01-10T00:00:00.000Z,ALTERNATIVE
00072165.m4a,Why You Lying,9lokknine,2021-01-18T22:52:47.957Z,QZHN32082934,2020-05-29T00:00:00.000Z,HIP-HOP/RAP
00073656.m4a,good guys,LANY,2021-01-18T22:52:47.957Z,GBUM72002053,2020-05-12T00:00:00.000Z,POP
00047278.m4a,Faithless,Flyte,2021-01-18T22:52:47.957Z,GBUM71701350,2017-08-17T00:00:00.000Z,ALTERNATIVE
00044934.m4a,Desconocidos,"Mau y Ricky, Manuel Turizo, Camilo",2021-01-18T22:52:47.957Z,USSD11800344,2018-10-11T00:00:00.000Z,LATIN POP
00064150.m4a,SK8FASTEATASS,Eryn Martin,2021-01-18T22:52:47.957Z,QMKSC1900595,2019-12-16T00:00:00.000Z,ALTERNATIVE
00073715.m4a,hoodie,marcos g,2021-01-18T22:52:47.957Z,QZ93L2003644,2020-02-09T00:00:00.000Z,POP
00059593.m4a,Nobody To Love,Anthony Russo,2021-01-18T22:52:47.957Z,QM24S2004682,2020-05-14T00:00:00.000Z,POP
00061975.m4a,Please Don’t Touch,RAYE,2021-01-18T22:52:47.957Z,GBUM71905550,2019-12-12T00:00:00.000Z,POP
00051558.m4a,House Of Glass,Cage The Elephant,2021-01-18T22:52:47.957Z,USRC11803829,2019-03-08T00:00:00.000Z,ALTERNATIVE
00039111.m4a,Arouse,"Shagabond, goodboy noah",2021-01-18T22:52:47.957Z,DEVF11800423,2018-08-02T00:00:00.000Z,R&B/SOUL
00059301.m4a,No Goodbye,Paul Kalkbrenner,2021-01-18T22:52:47.957Z,DEE861902725,2019-07-25T00:00:00.000Z,DANCE
00048622.m4a,From the Valley,Route 8,2021-01-18T22:52:47.957Z,UKA2G1801025,2018-05-31T00:00:00.000Z,ELECTRONIC
00072591.m4a,Worst Nites,Foster The People,2021-01-18T22:52:47.957Z,USSM11807750,2018-11-05T00:00:00.000Z,ALTERNATIVE
00070406.m4a,Unrequited Love,Faye Meana,2021-01-18T22:52:47.957Z,GBLFP1923145,2019-08-08T00:00:00.000Z,R&B/SOUL
00054463.m4a,LA Baby,Lil Benny,2021-01-18T22:52:47.957Z,QZFYZ1960476,2019-06-30T00:00:00.000Z,HIP-HOP/RAP
00055005.m4a,Lebroba,"Andrew Cyrille, Wadada Leo Smith, Bill Frisell",2021-01-18T22:52:47.957Z,DEB331758903,2018-10-04T00:00:00.000Z,JAZZ
00048143.m4a,Flyby Vfr,Skee Mask,2021-01-18T22:52:47.957Z,DEOB61800337,2018-05-14T00:00:00.000Z,TECHNO
00051680.m4a,Human Breach,LOMELI,2021-01-18T22:52:47.957Z,TCAEI1946475,2019-07-14T00:00:00.000Z,ALTERNATIVE
00040404.m4a,Believe,Kill Frenzy,2021-01-18T22:52:47.957Z,GBKQU1842885,2018-05-17T00:00:00.000Z,HOUSE
00054272.m4a,Kindness,"Retromigration, Nephews",2021-01-18T22:52:47.957Z,DECY52002535,2020-11-05T00:00:00.000Z,HOUSE
00043616.m4a,Complicated,Benjmn,2021-01-18T22:52:47.957Z,GBKPL1810772,2018-07-19T00:00:00.000Z,ALTERNATIVE
00053639.m4a,Jealous,Lennon Stella,2021-01-18T22:52:47.957Z,USQX92000700,2020-03-12T00:00:00.000Z,POP
00062845.m4a,ROXANNE,Arizona Zervas,2021-01-18T22:52:47.957Z,USSM11914320,2019-10-09T00:00:00.000Z,HIP-HOP/RAP
00047177.m4a,FTA,Whitney,2021-01-18T22:52:47.957Z,US38W1939401,2019-11-21T00:00:00.000Z,INDIE-ROCK
00056438.m4a,Lover,James Pepper,2021-01-18T22:52:47.957Z,FR59R1817658,2018-07-26T00:00:00.000Z,HOUSE
00051021.m4a,High On Ingoingo,"PERE, Rei",2021-01-18T22:52:47.957Z,NZAM01901783,2019-06-06T00:00:00.000Z,R&B/SOUL
00043348.m4a,Cold Pastoral,Michael Jon Fink,2021-01-18T22:52:47.957Z,USGDZ0605302,2019-02-07T00:00:00.000Z,CLASSICAL
00042974.m4a,Children of the Ultra Blacks,Binker and Moses,2021-01-18T22:52:47.957Z,GBYG51847006,2018-06-21T00:00:00.000Z,JAZZ
00063740.m4a,Rockstar,"Ilkay Sencan, Dynoro",2021-01-18T22:52:47.957Z,DEE861901930,2019-06-20T00:00:00.000Z,DANCE
00038300.m4a,All Around The World (La La La),"R3HAB, A Touch Of Class",2021-01-18T22:52:47.957Z,NLW4L1900121,2019-04-04T00:00:00.000Z,DANCE
00066855.m4a,Strange,Lydia Evangeline,2021-01-18T22:52:47.957Z,UK8GL2040001,2020-07-02T00:00:00.000Z,SINGER-SONGWRITER
00053590.m4a,Jaleo,"Nicky Jam, Steve Aoki",2021-01-18T22:52:47.957Z,USSD11800346,2018-10-04T00:00:00.000Z,LATIN URBAN
00064038.m4a,Runnin',EDX,2021-01-18T22:52:47.957Z,CH3131700100,2017-11-09T00:00:00.000Z,DANCE
00069702.m4a,Track07,"Denzel Curry, Kenny Beats",2021-01-18T22:52:47.957Z,USC4R1902915,2020-02-06T00:00:00.000Z,HIP-HOP/RAP
00043781.m4a,Cool J,Roy Woods,2021-01-18T22:52:47.957Z,USWB12001253,2020-05-14T00:00:00.000Z,R & B / SOUL
00047356.m4a,Falling Into Me,Let's Eat Grandma,2021-01-18T22:52:47.957Z,GBKZV1800005,2018-03-20T00:00:00.000Z,ALTERNATIVE
00044488.m4a,Dançando,Zach Matari,2021-01-18T22:52:47.957Z,QZGAJ1900001,2019-02-28T00:00:00.000Z,POP
00042228.m4a,Call Me!!!,Olivia O'Brien,2021-01-18T22:52:47.957Z,USUM71904043,2019-04-25T00:00:00.000Z,POP
00049857.m4a,Grannies,Maxo Kream,2021-01-18T22:52:47.957Z,USUYG1127609,2017-01-23T00:00:00.000Z,HIP-HOP/RAP
00070957.m4a,WOO Forever,Rah Swish,2021-01-18T22:52:47.957Z,USUYG1314242,2020-06-05T00:00:00.000Z,HIP-HOP/RAP
00067997.m4a,Tell Me You Love Me,Demi Lovato,2021-01-18T22:52:47.957Z,USUM71709091,2017-08-23T00:00:00.000Z,POP
00062318.m4a,Pretty MF,Rubi Rose,2021-01-18T22:52:47.957Z,USUYG1301304,2020-04-24T00:00:00.000Z,HIP-HOP/RAP
00066247.m4a,Sorry,Beyoncé,2021-01-18T22:52:47.957Z,USSM11603178,2016-04-22T00:00:00.000Z,POP
00039335.m4a,Ay Mi Dios,"IAmChino, Pitbull, Yandel, El Chacal",2021-01-18T22:52:47.957Z,USNPW1600229,2016-02-21T00:00:00.000Z,LATIN URBAN
00047174.m4a,FRONTAL LOBE MUZIK,"Daniel Caesar, Pharrell Williams",2021-01-18T22:52:47.957Z,QM6N21983688,2019-06-28T00:00:00.000Z,R&B/SOUL
00053034.m4a,In The Dark,Mcevoy,2021-01-18T22:52:47.957Z,USLD91719718,2019-07-11T00:00:00.000Z,R&B/SOUL
00072588.m4a,Worst Enemy,Evie Irie,2021-01-18T22:52:47.957Z,USUM72008567,2020-04-30T00:00:00.000Z,POP
00065859.m4a,So Slow,"Vanic, K",2021-01-18T22:52:47.957Z,GBKPL2098801,2020-05-21T00:00:00.000Z,DANCE
00067242.m4a,Sunnyland,Kansas Smitty's,2021-01-18T22:52:47.957Z,DEG932000451,2020-03-03T00:00:00.000Z,JAZZ
00073551.m4a,dying together,GOLDN,2021-01-18T22:52:47.957Z,GBKPL1947460,2019-05-02T00:00:00.000Z,POP
00062559.m4a,Punches (with LP),"Noah Cyrus, LP",2021-01-18T22:52:47.957Z,USQX91802483,2018-09-20T00:00:00.000Z,POP
00063045.m4a,Ready to Fall,Boundary Run,2021-01-18T22:52:47.957Z,QZDA81980442,2019-03-13T00:00:00.000Z,ALTERNATIVE
00053681.m4a,Jesus Is The One (I Got Depression),"Zack Fox, Kenny Beats",2021-01-18T22:52:47.957Z,USUYG1259076,2019-06-13T00:00:00.000Z,HIP-HOP/RAP
00062861.m4a,Rabbit Hole,Jake Bugg,2021-01-18T22:52:47.957Z,GBARL2000370,2020-05-21T00:00:00.000Z,SINGER/SONGWRITER
00060614.m4a,Only Angel,Harry Styles,2021-01-18T22:52:47.957Z,USSM11703957,2017-05-11T00:00:00.000Z,POP
00068740.m4a,The Things Themselves,"Holy Hive, Mary Lattimore, SASAMI",2021-01-18T22:52:47.957Z,QZ2L61900054,2019-05-05T00:00:00.000Z,FOLK
00055931.m4a,Long Violent History,Tyler Childers,2021-01-18T22:52:47.957Z,USRC12003010,2020-09-18T00:00:00.000Z,COUNTRY
00046138.m4a,Drunk Enough To,Nea,2021-01-18T22:52:47.957Z,SEBGA2000459,2020-06-11T00:00:00.000Z,POP
00055691.m4a,Little Things (with Quinn XCII & Chelsea Cutler),"Louis The Child, Quinn XCII, Chelsea Cutler",2021-01-18T22:52:47.957Z,USUM72006496,2020-04-02T00:00:00.000Z,POP
00064265.m4a,Sacrifices,"Drake, 2 Chainz, Young Thug",2021-01-18T22:52:47.957Z,USCM51700067,2017-03-17T00:00:00.000Z,HIP-HOP/RAP
00064192.m4a,SPEEDBOAT,Denzel Curry,2021-01-18T22:52:47.957Z,USC4R1902708,2019-05-21T00:00:00.000Z,HIP-HOP/RAP
00058338.m4a,Música,"DJ Luian, Mambo Kingz, Farruko, Wisin, Myke Towers, Darell, Arcangel",2021-01-18T22:52:47.957Z,QZ7B81900013,2019-12-03T00:00:00.000Z,LATIN URBAN
00062356.m4a,Primer Avión,"Matisse, Camilo",2021-01-18T22:52:47.957Z,MXF011900289,2019-10-24T00:00:00.000Z,LATIN POP
00071373.m4a,Way Down We Go,KALEO,2021-01-18T22:52:47.957Z,USAT21502122,2016-06-09T00:00:00.000Z,ALTERNATIVE
00071822.m4a,When All My Friends Move Away,Caro,2021-01-18T22:52:47.957Z,GBKPL2099097,2020-05-06T00:00:00.000Z,POP
00040466.m4a,Benzo,Elias,2021-01-18T22:52:47.957Z,DEE861904364,2020-01-09T00:00:00.000Z,HIP-HOP/RAP
00044360.m4a,DRUNK IN LOVE,27CLUB,2021-01-18T22:52:47.957Z,QM42K1897805,2018-04-12T00:00:00.000Z,HIP-HOP/RAP
00069873.m4a,Tru Luv,"Palmistry, Toian",2021-01-18T22:52:47.957Z,US6KA1900451,2019-05-16T00:00:00.000Z,ELECTRONIC
00074265.m4a,stupid,Tate McRae,2021-01-18T22:52:47.957Z,USRC11903366,2019-12-06T00:00:00.000Z,POP
00040308.m4a,Becky,Aminé,2021-01-18T22:52:47.957Z,USUM72013390,2020-08-06T00:00:00.000Z,HIP-HOP/RAP
00054105.m4a,Keep On,Lane 8,2021-01-18T22:52:47.957Z,GBEWA1906120,2020-05-21T00:00:00.000Z,DANCE
00064663.m4a,Scars,Sam Smith,2021-01-18T22:52:47.957Z,GBUM71703753,2017-11-02T00:00:00.000Z,POP
00038856.m4a,Angry Black Woman,Terry Ellis,2021-01-18T22:52:47.957Z,QM43A2000856,2020-06-19T00:00:00.000Z,R&B/SOUL
00047392.m4a,Falsch,Jemh Circs,2021-01-18T22:52:47.957Z,DER801800563,2018-04-19T00:00:00.000Z,IDM/EXPERIMENTAL
00046992.m4a,Evil Twin,Meghan Trainor,2021-01-18T22:52:47.957Z,USSM11913874,2019-12-12T00:00:00.000Z,POP
00054017.m4a,KNOCK,Stafford Brothers,2021-01-18T22:52:47.957Z,QM24S1844581,2018-12-05T00:00:00.000Z,DANCE
00066774.m4a,Stimulus Check,Rexx Life Raj,2021-01-18T22:52:47.957Z,USUYG1314910,2020-06-26T00:00:00.000Z,HIP-HOP/RAP
00053043.m4a,In The Middle,"Alesso, SUMR CAMP",2021-01-18T22:52:47.957Z,USUG11903259,2019-09-05T00:00:00.000Z,DANCE
00072089.m4a,Who We Are?,"GATTÜSO, xoxomyah",2021-01-18T22:52:47.957Z,TCADR1840411,2018-06-28T00:00:00.000Z,DANCE
00043927.m4a,Crash Dummy,Quin Nfn,2021-01-18T22:52:47.957Z,QZJ841900229,2019-12-20T00:00:00.000Z,HIP-HOP/RAP
00061842.m4a,Pink Cherry Trees,"Arve Henriksen, Eivind Aarset, Jan Bang, Jez Riley French",2021-01-18T22:52:47.957Z,NOFGR1801090,2018-08-30T00:00:00.000Z,JAZZ
00061382.m4a,Party Girl,StaySolidRocky,2021-01-18T22:52:47.957Z,USSM12002247,2020-04-20T00:00:00.000Z,HIP-HOP/RAP
00051292.m4a,Hollywood Dropout,Mackned,2021-01-18T22:52:47.957Z,QZ9JZ1752562,2017-09-15T00:00:00.000Z,ALTERNATIVE
00043801.m4a,Cool,"MAGNUS, Unread, Alessia Labate",2021-01-18T22:52:47.957Z,GB2LD2010069,2020-05-28T00:00:00.000Z,DANCE
00042366.m4a,Can't Feel My Legs,Don Toliver,2021-01-18T22:52:47.957Z,USAT21904066,2019-12-12T00:00:00.000Z,HIP-HOP/RAP
00047710.m4a,Feels,Shay Lia,2021-01-18T22:52:47.957Z,GBKPL1832567,2019-01-17T00:00:00.000Z,R&B/SOUL
00058856.m4a,Never Been,Anthony Russo,2021-01-18T22:52:47.957Z,QM24S1905655,2019-02-13T00:00:00.000Z,POP
00043270.m4a,Clueless,The Marías,2021-01-18T22:52:47.957Z,QMPKX1804765,2018-09-05T00:00:00.000Z,ALTERNATIVE
00038120.m4a,Agnes - Radio Edit,Glass Animals,2021-01-18T22:52:47.957Z,GB2DY1700194,2017-06-08T00:00:00.000Z,ALTERNATIVE
00061980.m4a,"Please, One More! - Original Mix",Earstrip,2021-01-18T22:52:47.957Z,DETU11600025,2016-09-15T00:00:00.000Z,DANCE
00045280.m4a,Disrespectful,GASHI,2021-01-18T22:52:47.957Z,USLD91700791,2017-02-28T00:00:00.000Z,HIP-HOP/RAP
00038079.m4a,After Life,Alois,2021-01-18T22:52:47.957Z,CHD542000016,2020-04-16T00:00:00.000Z,POP
00050360.m4a,Happy Now,"Kygo, Sandro Cavazza",2021-01-18T22:52:47.957Z,SEBGA1803418,2018-10-25T00:00:00.000Z,DANCE
00049078.m4a,Get Up,"Yellow Claw, KIDDO",2021-01-18T22:52:47.957Z,QMJMT1902258,2019-07-11T00:00:00.000Z,DANCE
00067281.m4a,Super Sad Always,Melanie Faye,2021-01-18T22:52:47.957Z,QMFME1929781,2019-12-19T00:00:00.000Z,R&B/SOUL
00058982.m4a,New Day,Benji Lewis,2021-01-18T22:52:47.957Z,GBKPL1974846,2019-11-27T00:00:00.000Z,POP
00048364.m4a,Formation,Beyoncé,2021-01-18T22:52:47.957Z,USSM11603186,2016-04-22T00:00:00.000Z,POP
00045960.m4a,Dreamin’,Benny Sings,2021-01-18T22:52:47.957Z,NLX5C1800026,2019-02-21T00:00:00.000Z,R&B/SOUL
00037184.m4a,17,Pink Sweat$,2021-01-18T22:52:47.957Z,USAT22000857,2020-02-27T00:00:00.000Z,R&B/SOUL
00056935.m4a,Makeup,Brandon,2021-01-18T22:52:47.957Z,NLRD51952536,2019-10-29T00:00:00.000Z,R&B/SOUL
00067790.m4a,Talk Too Much,COIN,2021-01-18T22:52:47.957Z,USSM11602662,2016-05-05T00:00:00.000Z,ALTERNATIVE
00046903.m4a,Everybody's Got Somebody,Sam Fischer,2021-01-18T22:52:47.957Z,GBARL2000728,2020-08-14T00:00:00.000Z,POP
00046904.m4a,Everybody's Lonely,Jukebox The Ghost,2021-01-18T22:52:47.957Z,QMEU31724978,2018-03-29T00:00:00.000Z,POP
00070803.m4a,Visualize,SoMo,2021-01-18T22:52:47.957Z,QM6N21953214,2019-07-01T00:00:00.000Z,R&B/SOUL
00039238.m4a,Attitude Manouche,The Django Festival AllStars,2021-01-18T22:52:47.957Z,USA2P1816560,2018-06-14T00:00:00.000Z,JAZZ
00059008.m4a,New Light - Zookëper Remix,"John Mayer, Zookëper",2021-01-18T22:52:47.957Z,USSM11806617,2018-08-09T00:00:00.000Z,POP
00074320.m4a,the last great american dynasty,Taylor Swift,2021-01-18T22:52:47.957Z,USUG12002837,2020-07-23T00:00:00.000Z,ALTERNATIVE
00059186.m4a,Nikes On,Healy,2021-01-18T22:52:47.957Z,USRC12000524,2020-03-05T00:00:00.000Z,POP
00051260.m4a,Holding On,Haley Smalls,2021-01-18T22:52:47.957Z,QZD442000475,2020-05-10T00:00:00.000Z,POP
00041318.m4a,Bony Shelter,Many Voices Speak,2021-01-18T22:52:47.957Z,SE2X31800804,2018-08-30T00:00:00.000Z,INDIE ROCK
00057356.m4a,Mekanın Sahibi,Norm Ender,2021-01-18T22:52:47.957Z,AUBEC1914310,2019-07-18T00:00:00.000Z,HIP-HOP/RAP
00046459.m4a,El Mutal - Short Edit,Akkan,2021-01-18T22:52:47.957Z,GBGLW2000164,2020-07-09T00:00:00.000Z,DANCE
00060731.m4a,Oprah,"Rapsody, Leikeli47",2021-01-18T22:52:47.957Z,QMJMT1902135,2019-08-22T00:00:00.000Z,HIP-HOP/RAP
00049029.m4a,Get It,"Keith Harris Experience, Chief Wakil, Church Boi",2021-01-18T22:52:47.957Z,QM6N22038215,2020-06-25T00:00:00.000Z,DANCE
00039296.m4a,Autumn in New York,"Èlia Bastida, Joan Chamorro, Joe Magnarelli, Ignasi Terraza, David Xirgu",2021-01-18T22:52:47.957Z,ES53S1601801,2017-11-16T00:00:00.000Z,JAZZ
00041172.m4a,Blue Petals,Qhairo,2021-01-18T22:52:47.957Z,GBKPL2005506,2020-06-24T00:00:00.000Z,R&B/SOUL
00038992.m4a,Anywhere,Hope Tala,2021-01-18T22:52:47.957Z,GBKPL1959298,2019-08-14T00:00:00.000Z,ALTERNATIVE
00057736.m4a,Miscommunicate,Allen Stone,2021-01-18T22:52:47.957Z,USATO1900304,2019-11-08T00:00:00.000Z,SOUL
00058975.m4a,New Chanel,"G4 Boyz, Wale",2021-01-18T22:52:47.957Z,CH7811100403,2019-05-20T00:00:00.000Z,HIP-HOP/RAP
00054976.m4a,Leave Me On Read,YK Osiris,2021-01-18T22:52:47.957Z,USUM72010765,2020-06-12T00:00:00.000Z,HIP-HOP/RAP
00041631.m4a,Breathe,"88rising, Joji, Don Krez",2021-01-18T22:52:47.957Z,ZZOPM1901300,2019-09-11T00:00:00.000Z,POP
00040849.m4a,Bite,Njomza,2021-01-18T22:52:47.957Z,USUM72007244,2020-04-24T00:00:00.000Z,POP
00037511.m4a,50ft,Lauren Jauregui,2021-01-18T22:52:47.957Z,USSM12001799,2020-04-16T00:00:00.000Z,POP
00044512.m4a,Dangerous,The xx,2021-01-18T22:52:47.957Z,UK7MC1600067,2017-01-12T00:00:00.000Z,ALTERNATIVE
00060881.m4a,Out of Time,Columbus,2021-01-18T22:52:47.957Z,AUBEC2017621,2020-04-29T00:00:00.000Z,ALTERNATIVE
00053390.m4a,Islands,Zola Blood,2021-01-18T22:52:47.957Z,FRX201668696,2016-12-29T00:00:00.000Z,ALTERNATIVE
00050779.m4a,Helix,Kelly Moran,2021-01-18T22:52:47.957Z,GBBPW1800150,2018-11-01T00:00:00.000Z,ELECTRONIC
00045715.m4a,Don't Worry Bout Me,Zara Larsson,2021-01-18T22:52:47.957Z,USSM11901360,2019-03-27T00:00:00.000Z,POP
00059706.m4a,Not Diana,Lolawolf,2021-01-18T22:52:47.957Z,GBKPL2008954,2020-06-22T00:00:00.000Z,R&B/SOUL
00071574.m4a,Well Done,Joël,2021-01-18T22:52:47.957Z,QMEZE1949051,2020-07-23T00:00:00.000Z,HIP-HOP/RAP
00068304.m4a,The Cypher,Christian Scott aTunde Adjuah,2021-01-18T22:52:47.957Z,US8JA1755007,2017-10-12T00:00:00.000Z,JAZZ
00060038.m4a,OTW,"Khalid, 6LACK, Ty Dolla $ign",2021-01-18T22:52:47.957Z,USRC11801717,2018-04-19T00:00:00.000Z,R&B/SOUL
